38	12	4	0	21	3	2	8	0	20	4	8	16	5	2	3	13	11	2	6	11	10	2	0	0	16	2	7	0	0	1	7	13	7	4	8	0	5	1	3	1	10	2	4	37	19	4	1	10	20	1	2	22	15	1	3	32	23	1	1	24	5	2	7	24	8	1	3	18	1	2	8	18	13	2	4	32	19	4	4	22	16	2	8	32	7	1	1	0	19	1	7	27	20	4	4	9	1	4	8	0	1	4	8	28	11	4	8	4	6	4	8	0	14	2	8	9	22	2	8	2	18	1	8	22	9	2	8	8	12	2	1	23	20	2	1	18	15	2	1	0	6	2	1	36	1	2	1	4	12	2	1	0	12	2	1	0	8	2	1		
10	20	4	1	12	22	1	6	34	10	4	5	0	13	1	5	15	19	1	5	0	20	2	1	19	4	4	2	0	4	2	2	27	7	4	5	12	17	2	8	5	9	2	0	8	16	1	2	31	14	4	8	24	13	4	6	0	18	2	5	39	0	4	0	33	6	4	5	20	20	2	8	15	8	2	5	15	2	2	8	7	0	4	6	39	6	4	0	24	23	1	3	12	21	1	1	6	5	4	0	5	14	4	0	1	14	4	2	23	1	1	3	4	12	1	6	20	23	1	0	7	10	1	3	6	20	1	0	7	5	1	1	31	18	1	1	28	0	1	0	0	11	1	2	0	12	1	0	1	6	1	0	12	11	1	1	32	4	1	1		
0	9	4	4	36	1	4	3	2	0	4	1	5	6	2	7	0	21	1	0	1	4	4	3	23	12	1	3	4	0	1	8	17	5	1	4	14	9	1	5	36	13	4	3	1	8	1	8	5	3	2	8	31	17	4	8	6	14	2	8	24	14	2	5	0	16	1	8	3	17	4	1	17	10	2	8	7	17	2	8	4	21	1	8	2	22	1	8	23	3	2	5	5	9	4	8	9	5	1	1	4	2	1	5	25	17	4	5	4	1	1	5	21	6	2	8	7	19	2	8	0	13	1	8	35	1	4	0	4	23	1	8	0	1	4	0	1	0	4	0	0	14	1	0	38	8	4	1	1	17	4	1	15	12	1	1	5	17	4	1		
8	19	1	4	0	19	1	1	23	21	1	1	38	9	4	1	32	1	4	1	25	9	4	1	0	5	1	8	0	8	4	6	12	7	4	1	0	4	1	7	38	13	4	1	22	0	1	2	0	12	4	6	14	7	4	6	0	0	4	7	7	13	4	8	32	11	4	5	34	1	4	5	34	20	4	3	9	0	4	8	27	7	4	8	36	5	4	3	18	0	4	3	0	6	1	8	14	23	1	3	29	15	4	8	20	14	4	8	0	20	4	6	22	22	1	2	0	7	1	2	10	12	1	2	7	22	1	2	16	18	1	2	28	19	1	2	9	11	1	3	16	13	1	3	7	21	1	3	0	18	1	3	0	17	1	3	7	20	1	3		
11	9	2	8	8	20	4	8	0	11	1	6	23	13	4	6	15	12	1	1	3	4	1	8	12	18	1	4	9	19	1	4	29	0	4	3	25	5	1	1	2	17	1	6	2	7	4	8	30	14	4	6	0	19	4	6	0	12	4	2	33	5	4	6	22	0	4	6	12	5	4	3	33	9	4	6	19	20	4	8	28	20	4	8	20	13	4	0	3	13	1	3	1	7	4	0	18	20	4	0	0	18	1	2	33	0	4	3	29	9	4	0	7	20	4	0	17	5	4	1	1	0	4	1	37	16	4	2	8	16	1	2	3	0	4	2	37	20	4	2	8	2	1	2	0	6	1	2	3	12	1	2	6	1	1	3	6	3	1	3		
4	12	1	4	0	14	1	5	25	19	1	0	4	22	2	6	24	17	2	7	3	9	2	7	26	9	2	5	8	0	2	0	0	21	1	7	20	9	2	2	0	0	4	7	7	5	1	7	25	13	4	8	4	11	1	8	34	12	4	5	18	16	4	5	8	2	2	0	29	22	2	1	0	22	2	1	8	4	1	7	0	20	1	7	3	8	1	8	13	0	4	5	8	6	1	7	19	22	2	2	4	4	4	2	19	0	4	5	9	16	4	7	25	0	4	8	0	13	1	5	10	7	1	5	34	19	4	5	0	15	4	5	33	19	4	0	10	0	4	2	39	7	4	0	6	15	4	2	34	0	4	5	0	8	4	2	0	4	4	2		
12	11	2	5	34	6	4	1	2	16	4	6	35	17	4	4	0	2	1	0	2	8	1	7	22	16	2	5	3	13	2	6	25	11	4	8	14	9	1	4	4	2	1	4	23	23	1	1	4	1	1	4	22	4	2	8	35	10	4	4	3	10	1	7	7	20	4	7	4	0	1	7	18	18	2	7	15	20	4	7	24	21	2	7	4	15	1	8	1	3	1	8	13	4	4	8	0	11	2	0	2	10	4	0	24	11	4	0	0	16	4	0	35	16	1	0	3	20	1	0	36	0	1	0	0	15	1	0	34	16	4	0	31	23	1	0	0	1	1	0	0	0	1	0	36	14	1	0	10	16	1	0	36	8	1	0	26	1	1	0		
4	13	1	0	3	4	4	6	6	20	4	1	16	20	4	8	28	20	2	5	28	6	2	5	8	19	1	7	17	4	2	6	32	4	2	3	4	18	1	8	12	17	1	3	0	16	4	0	4	12	1	8	31	14	4	8	11	13	4	5	31	0	4	8	7	0	4	0	7	14	4	0	11	0	4	0	1	20	4	4	0	20	4	0	16	0	4	0	0	8	4	2	1	12	4	1	23	6	4	1	28	14	4	2	8	20	4	2	20	8	4	2	3	8	4	4	10	4	4	2	4	14	4	2	17	0	4	2	25	0	4	2	28	0	4	2	13	4	4	2	13	8	4	2	8	8	4	2	8	0	4	2	1	0	4	2	1	16	4	2		
26	0	2	2	0	2	1	2	36	9	4	3	32	7	2	3	7	20	4	4	26	23	1	1	16	12	1	4	0	17	2	4	12	2	1	4	21	13	4	4	10	7	4	4	6	5	1	7	16	18	1	5	21	20	2	8	0	11	1	8	1	6	1	8	32	0	4	4	0	0	2	5	0	7	4	5	26	7	4	5	1	4	1	8	12	20	4	8	6	12	1	0	19	7	4	5	7	13	4	0	32	13	4	5	0	12	1	0	38	3	4	0	10	12	4	5	1	3	1	5	9	13	4	0	7	19	1	6	26	14	4	5	39	0	4	0	6	13	4	0	0	3	4	0	25	7	4	0	6	20	4	0	0	20	4	5	39	20	4	0		
0	1	2	5	30	11	2	4	0	7	2	3	37	7	4	2	39	19	4	0	36	0	4	1	14	19	4	7	0	4	2	0	14	1	2	5	31	19	4	7	1	19	4	6	16	8	1	3	2	11	1	6	38	0	4	0	22	19	4	8	4	14	1	6	1	14	4	2	0	12	1	6	8	18	1	7	8	7	1	6	8	15	1	7	4	16	1	7	2	5	1	7	0	0	1	8	2	3	1	2	0	18	1	1	36	5	1	0	0	23	1	8	4	4	1	8	36	13	1	0	28	2	1	1	36	23	1	0	0	6	1	8	4	17	1	8	32	14	1	1	8	8	1	1	1	9	1	8	0	13	1	8	1	10	1	8	14	3	1	2		
12	8	2	0	22	5	1	3	10	10	1	6	0	0	2	6	6	8	4	3	1	16	4	8	0	15	1	8	38	12	2	0	10	23	1	1	28	16	2	5	2	14	1	1	18	6	4	8	1	2	2	6	34	20	4	4	0	6	2	8	0	18	4	0	10	12	2	0	14	0	2	5	14	16	2	0	27	0	2	5	20	22	2	5	20	11	4	5	21	2	2	5	38	10	2	0	0	2	4	0	10	8	2	0	37	18	2	0	22	20	2	5	1	4	2	5	32	22	2	0	32	6	4	5	15	2	4	5	39	6	4	0	37	12	4	0	19	20	4	0	14	11	4	5	10	18	4	5	16	16	4	5	0	10	4	5	22	16	4	5		
20	22	1	4	0	8	4	5	20	15	1	1	5	15	4	2	12	16	2	1	36	2	2	1	0	0	2	3	4	19	1	8	30	17	2	4	14	18	1	3	20	8	4	4	27	8	4	8	8	0	1	3	18	20	1	4	4	4	1	8	2	13	1	8	4	12	1	8	32	16	1	0	20	5	2	8	24	0	1	3	20	21	1	4	0	2	1	0	0	12	2	0	4	20	2	6	20	3	1	3	16	23	1	5	28	14	2	5	4	6	2	3	6	8	2	6	16	16	1	3	4	3	1	3	4	22	1	3	12	7	1	3	8	1	1	6	4	23	1	0	0	14	1	6	36	1	1	0	36	16	1	0	0	21	1	0	8	23	1	0		
10	12	1	6	23	8	4	3	0	16	2	5	9	4	1	3	17	6	2	6	20	22	2	2	16	0	2	3	2	0	4	5	7	12	4	2	12	13	4	7	0	10	2	6	13	5	2	1	38	19	4	1	0	12	4	6	20	20	2	1	20	13	2	0	34	17	2	2	32	0	2	2	8	0	2	3	9	5	4	3	0	18	2	7	24	13	2	7	34	19	4	0	33	2	4	2	20	15	2	7	16	17	2	8	24	0	4	7	36	3	4	3	25	4	2	3	35	19	4	2	0	8	2	3	8	2	2	7	31	7	4	7	14	8	4	8	26	19	4	7	11	20	4	8	1	20	4	0	0	4	4	8	2	20	4	8	0	20	4	0		
0	12	4	6	4	0	1	8	12	4	2	6	16	19	2	6	0	1	4	6	0	17	4	1	28	6	1	2	12	3	1	6	2	17	1	6	12	7	1	6	0	21	1	0	4	23	1	6	6	10	2	2	0	10	2	2	12	12	1	6	12	10	1	6	26	4	2	6	8	8	1	6	12	2	1	6	12	21	1	6	7	14	2	8	12	1	1	6	12	11	1	6	0	5	1	0	25	14	2	6	0	6	1	6	2	19	1	1	4	21	1	1	4	9	1	6	8	13	1	6	30	17	1	1	4	20	1	1	32	20	1	1	32	23	1	1	2	18	1	8	4	5	1	1	0	16	1	1	8	16	1	7	4	22	1	8	4	7	1	1		
